"MONTH;DAYOF WEEK;DEP DEL15;DEPTIMEBLK;DISTANCEGROUP;SEGMENTNUMBER;CONCURRENTFLIGHTS;NUMBEROFSEATS;CARRIERNAME;AIRPORTFLIGHTSMONTH;AIRLINEFLIGHTSMONTH;AIRLINEAIRPORTFLIGHTSMONTH;AVGMONTHLYPASSAIRPORT;AVGMONTHLYPASSAIRLINE;FLTATTENDANTSPERPASS;GROUNDSERVPERPASS;PLANEAGE;DEPARTINGAIRPORT;LATITUDE;LONGITUDE;PREVIOUSAIRPORT;PRCP;SNOW;SNWD;TMAX;AWND"
"1;3;1;1300-1359;7;3;46;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;7;Chicago O'Hare International;41.978;-87.906;Orlando International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;5;3;47;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;20;Chicago O'Hare International;41.978;-87.906;Lambert-St. Louis International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;8;3;40;172;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;9;Chicago O'Hare International;41.978;-87.906;Stapleton International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;1;3;51;50;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;20;Chicago O'Hare International;41.978;-87.906;Cincinnati/Northern Kentucky International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1000-1059;4;3;55;150;Frontier Airlines Inc.;23400;9496;236;3103410;1857122;0.00011572564827677376;7.134694872433899e-06;14;Chicago O'Hare International;41.978;-87.906;Stapleton International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2200-2259;7;3;28;186;Frontier Airlines Inc.;23400;9496;236;3103410;1857122;0.00011572564827677376;7.134694872433899e-06;1;Chicago O'Hare International;41.978;-87.906;Valley International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;4;3;47;129;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;11;Chicago O'Hare International;41.978;-87.906;Cleveland-Hopkins International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;2;4;75;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;3;Chicago O'Hare International;41.978;-87.906;Des Moines Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;3;4;40;182;Spirit Air Lines;23400;15023;701;3103410;2688839;9.173723925704242e-06;0.00012465107307156237;2;Chicago O'Hare International;41.978;-87.906;Jacksonville International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1500-1559;1;4;51;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Outagamie County Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;5;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;Tucson International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;4;4;51;172;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;9;Chicago O'Hare International;41.978;-87.906;Logan International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;5;4;52;128;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;4;Chicago O'Hare International;41.978;-87.906;Minneapolis-St Paul International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;3;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;4;Chicago O'Hare International;41.978;-87.906;McCarran International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;4;4;51;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;18;Chicago O'Hare International;41.978;-87.906;Stapleton International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;7;4;39;181;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;2;Chicago O'Hare International;41.978;-87.906;Dallas Fort Worth Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;1;4;52;50;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;20;Chicago O'Hare International;41.978;-87.906;Savannah/Hilton Head International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;4;4;39;187;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;10;Chicago O'Hare International;41.978;-87.906;Philadelphia International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1600-1659;1;4;36;50;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;17;Chicago O'Hare International;41.978;-87.906;Nashville International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;1;4;75;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Wilkes Barre Scranton International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;2;4;36;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Sioux City Gateway;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;2;4;75;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Piedmont Triad International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;0800-0859;1;4;48;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Cedar Rapids Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;2;4;52;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;University of Illinois/Willard;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1900-1959;2;4;57;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Cincinnati/Northern Kentucky International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;4;4;51;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;2;Chicago O'Hare International;41.978;-87.906;Lambert-St. Louis International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1200-1259;1;4;52;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;La Crosse Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;1;4;47;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Port Columbus International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1300-1359;1;4;46;129;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;11;Chicago O'Hare International;41.978;-87.906;Kent County;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;1;4;47;50;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;16;Chicago O'Hare International;41.978;-87.906;Greater Buffalo International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;1;4;47;50;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;17;Chicago O'Hare International;41.978;-87.906;Harrisburg International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;2;4;51;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;4;Chicago O'Hare International;41.978;-87.906;Truax Field;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;2;4;40;65;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;8;Chicago O'Hare International;41.978;-87.906;Nashville International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1900-1959;3;4;57;70;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;1;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2100-2159;2;4;26;50;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;18;Chicago O'Hare International;41.978;-87.906;Rochester Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;4;4;36;178;Spirit Air Lines;23400;15023;701;3103410;2688839;9.173723925704242e-06;0.00012465107307156237;8;Chicago O'Hare International;41.978;-87.906;Atlanta Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;1;4;51;65;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;9;Chicago O'Hare International;41.978;-87.906;Kansas City International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;1;4;47;129;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;11;Chicago O'Hare International;41.978;-87.906;Eppley Airfield;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;2;4;36;66;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;15;Chicago O'Hare International;41.978;-87.906;Will Rogers World;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;2;4;39;66;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;14;Chicago O'Hare International;41.978;-87.906;Indianapolis Muni/Weir Cook;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1300-1359;6;4;46;66;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;13;Chicago O'Hare International;41.978;-87.906;Indianapolis Muni/Weir Cook;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;1;4;75;50;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;18;Chicago O'Hare International;41.978;-87.906;Wichita Mid-Continent;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;1;4;51;129;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;11;Chicago O'Hare International;41.978;-87.906;Joe Foss Field;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1300-1359;3;4;46;66;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;14;Chicago O'Hare International;41.978;-87.906;Standiford Field;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;1;4;75;66;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;15;Chicago O'Hare International;41.978;-87.906;Yampa Valley;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;6;4;75;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;12;Chicago O'Hare International;41.978;-87.906;Salt Lake City International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;1;4;40;70;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;14;Chicago O'Hare International;41.978;-87.906;Eppley Airfield;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;2;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;2;Chicago O'Hare International;41.978;-87.906;Friendship International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1900-1959;3;4;57;129;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;11;Chicago O'Hare International;41.978;-87.906;Richmond International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2000-2059;4;4;39;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;4;Chicago O'Hare International;41.978;-87.906;Miami International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;3;4;51;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;5;Chicago O'Hare International;41.978;-87.906;Bradley International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;3;4;36;110;Delta Air Lines Inc.;23400;73508;808;3103410;12460183;0.0001441658849878598;0.0001486602009422039;19;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2000-2059;4;4;39;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;3;Chicago O'Hare International;41.978;-87.906;Palm Springs International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;3;4;36;149;Delta Air Lines Inc.;23400;73508;808;3103410;12460183;0.0001441658849878598;0.0001486602009422039;27;Chicago O'Hare International;41.978;-87.906;Atlanta Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;3;4;40;110;Delta Air Lines Inc.;23400;73508;808;3103410;12460183;0.0001441658849878598;0.0001486602009422039;20;Chicago O'Hare International;41.978;-87.906;Detroit Metro Wayne County;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1900-1959;3;4;57;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;2;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;3;4;40;76;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;4;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;3;4;52;76;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;4;Chicago O'Hare International;41.978;-87.906;Pittsburgh International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;3;4;36;70;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;14;Chicago O'Hare International;41.978;-87.906;Ronald Reagan Washington National;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1300-1359;1;4;46;76;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;2;Chicago O'Hare International;41.978;-87.906;Minneapolis-St Paul International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;2;4;51;70;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;15;Chicago O'Hare International;41.978;-87.906;Douglas Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;3;4;75;70;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;15;Chicago O'Hare International;41.978;-87.906;Atlanta Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;3;4;47;76;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;2;Chicago O'Hare International;41.978;-87.906;Kansas City International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;3;4;36;76;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;4;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1500-1559;1;4;51;70;""Midwest Airline; Inc."";23400;24623;1112;3103410;1529740;1.25293581928874e-06;0.00012382274422796983;15;Chicago O'Hare International;41.978;-87.906;Raleigh-Durham International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;3;4;36;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;3;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;4;4;36;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;19;Chicago O'Hare International;41.978;-87.906;Tampa International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1100-1159;2;4;44;50;Endeavor Air Inc.;23400;19857;134;3103410;1212846;0.0;9.351277617445623e-05;15;Chicago O'Hare International;41.978;-87.906;Cincinnati/Northern Kentucky International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;2;4;75;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Rochester Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;2;4;52;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Austin Straubel International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;4;4;51;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;3;Chicago O'Hare International;41.978;-87.906;Tulsa International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;2;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;Louis Armstrong New Orleans International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;2;4;39;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;20;Chicago O'Hare International;41.978;-87.906;Southwest Florida International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;5;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;Stapleton International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;2;4;39;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;2;Chicago O'Hare International;41.978;-87.906;Cleveland-Hopkins International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;5;4;39;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;Portland International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;2;4;51;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Bishop International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;3;4;47;50;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;18;Chicago O'Hare International;41.978;-87.906;Lovell Field;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1200-1259;3;4;52;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;2;Chicago O'Hare International;41.978;-87.906;Kansas City International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;4;4;39;172;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;10;Chicago O'Hare International;41.978;-87.906;Fort Lauderdale-Hollywood International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1600-1659;7;4;36;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;19;Chicago O'Hare International;41.978;-87.906;Ronald Reagan Washington National;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1700-1759;2;4;40;65;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;8;Chicago O'Hare International;41.978;-87.906;Columbia Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;2;4;75;129;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;11;Chicago O'Hare International;41.978;-87.906;Memphis International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;1;4;47;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Indianapolis Muni/Weir Cook;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;3;4;75;129;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;11;Chicago O'Hare International;41.978;-87.906;Cedar Rapids Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;3;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;4;Chicago O'Hare International;41.978;-87.906;Salt Lake City International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2000-2059;1;4;39;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;15;Chicago O'Hare International;41.978;-87.906;Manhattan Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;1;4;75;128;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;Jackson Hole;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;3;4;39;178;Spirit Air Lines;23400;15023;701;3103410;2688839;9.173723925704242e-06;0.00012465107307156237;7;Chicago O'Hare International;41.978;-87.906;Los Angeles International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;4;4;75;129;Atlantic Southeast Airlines;23400;12231;1059;3103410;473794;0.0;0.0001998053656534928;11;Chicago O'Hare International;41.978;-87.906;Memphis International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2200-2259;3;4;28;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;6;Chicago O'Hare International;41.978;-87.906;McCarran International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;5;4;75;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;2;Chicago O'Hare International;41.978;-87.906;Lambert-St. Louis International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2000-2059;3;4;39;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;3;Chicago O'Hare International;41.978;-87.906;Northwest Arkansas Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;0;2200-2259;1;4;28;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Des Moines Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;3;4;75;76;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;2;Chicago O'Hare International;41.978;-87.906;Greater Buffalo International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1500-1559;3;4;51;50;American Eagle Airlines Inc.;23400;23760;4691;3103410;1204766;0.00034840766560500434;0.00010686715174900371;14;Chicago O'Hare International;41.978;-87.906;Truax Field;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1400-1459;4;4;47;100;JetBlue Airways;23400;23463;198;3103410;3190369;0.0001600389254787507;0.00012686617611396965;9;Chicago O'Hare International;41.978;-87.906;Logan International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1700-1759;1;4;40;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;4;Chicago O'Hare International;41.978;-87.906;Tucson International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;3;4;75;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;5;Chicago O'Hare International;41.978;-87.906;Dallas Fort Worth Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1500-1559;4;4;51;142;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;19;Chicago O'Hare International;41.978;-87.906;Tampa International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1900-1959;5;4;57;142;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;23;Chicago O'Hare International;41.978;-87.906;Pittsburgh International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;2;4;75;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;3;Chicago O'Hare International;41.978;-87.906;Boise Air Terminal;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1900-1959;6;4;57;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;3;Chicago O'Hare International;41.978;-87.906;Syracuse Hancock International;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1600-1659;2;4;36;76;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;4;Chicago O'Hare International;41.978;-87.906;Atlanta Municipal;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1900-1959;6;4;57;142;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;17;Chicago O'Hare International;41.978;-87.906;Tampa International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;7;4;39;160;American Airlines Inc.;23400;75506;4919;3103410;11744595;9.82082928995461e-05;0.00017728721959309724;2;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;0;1800-1859;4;4;75;154;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;19;Chicago O'Hare International;41.978;-87.906;Orlando International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1900-1959;4;4;57;50;SkyWest Airlines Inc.;23400;62105;3973;3103410;3472966;3.419267401443636e-05;9.900278805864171e-05;18;Chicago O'Hare International;41.978;-87.906;Cape Girardeau Regional;0.22;1.0;3.9;34.0;9.84"
"1;3;1;1800-1859;3;4;75;142;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;18;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2100-2159;2;4;26;154;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;20;Chicago O'Hare International;41.978;-87.906;Phoenix Sky Harbor International;0.22;1.0;3.9;34.0;9.84"
"1;3;1;2000-2059;5;4;39;120;United Air Lines Inc.;23400;46218;5228;3103410;8501631;0.00025380424062159367;0.00022898547349326266;22;Chicago O'Hare International;41.978;-87.906;LaGuardia;0.22;1.0;3.9;34.0;9.84"
